status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,380000.0,,,18.45,"Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo, Hatillo, PR, 00659",Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,350000.0,,,10.68,"Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo, Hatillo, PR, 00659",Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,160000.0,,,4.92,"1 4 9 Acres Bo Unibon, Morovis, PR, 00687",1 4 9 Acres Bo Unibon,Morovis,Puerto Rico,687.0,,
for_sale,335000.0,,,3.19,"Carr 670 Km # 53, Manatí, PR, 00674",Carr 670 Km # 53,Manatí,Puerto Rico,674.0,,
for_sale,879000.0,,,0.2,"Mameyal, Dorado, PR, 00646",Mameyal,Dorado,Puerto Rico,646.0,,
for_sale,85000.0,6.0,4.0,0.79,"1.2 Km Hm 1 2 Sec Flamboyan El Pueblito, Orocovis, PR, 00720",1.2 Km Hm 1 2 Sec Flamboyan El Pueblito,Orocovis,Puerto Rico,720.0,2345.0,
for_sale,119000.0,3.0,2.0,0.08,"11 D, Juana Diaz, PR, 00795",11 D,Juana Diaz,Puerto Rico,795.0,1084.0,
for_sale,102900.0,3.0,1.0,0.09,"98 Calle Guayacan, Juana Diaz, PR, 00795",98 Calle Guayacan,Juana Diaz,Puerto Rico,795.0,870.0,
for_sale,97000.0,4.0,2.0,0.35,"Pozo Hondo Guayabal Carretera 149 Ramal 559 Km # 630, Juana Diaz, PR, 00795",Pozo Hondo Guayabal Carretera 149 Ramal 559 Km # 630,Juana Diaz,Puerto Rico,795.0,1918.0,
for_sale,29900.0,6.0,2.0,0.03,"Barrio Pueblo Coto Sur Miranda, Manati, PR, 00674",Barrio Pueblo Coto Sur Miranda,Manati,Puerto Rico,674.0,1200.0,
for_sale,109000.0,4.0,2.0,0.22,"Barrio Hato Abajo Las Canelas, Arecibo, PR, 00612",Barrio Hato Abajo Las Canelas,Arecibo,Puerto Rico,612.0,2760.0,
for_sale,120000.0,3.0,2.0,0.09,"L-15 Orquidea, Jayuya, PR, 00664",L-15 Orquidea,Jayuya,Puerto Rico,664.0,1100.0,
for_sale,84900.0,3.0,2.0,0.08,"Urb Villa Del Carmen Calle Samaria # 903, Ponce, PR, 00731",Urb Villa Del Carmen Calle Samaria # 903,Ponce,Puerto Rico,731.0,1250.0,
for_sale,74000.0,3.0,1.0,0.38,"Km 86 # 64491, Camuy, PR, 00627",Km 86 # 64491,Camuy,Puerto Rico,627.0,900.0,
for_sale,54000.0,3.0,1.0,0.68,"7 Morell Campos, Ponce, PR, 00730",7 Morell Campos,Ponce,Puerto Rico,730.0,905.0,
for_sale,74000.0,3.0,2.0,0.04,"Urbanizacin Los Caobos Calle Algarrobo # C26, Ponce, PR, 00731",Urbanizacin Los Caobos Calle Algarrobo # C26,Ponce,Puerto Rico,731.0,980.0,
for_sale,65000.0,3.0,1.0,0.04,"20-H Bambu # 8, Ponce, PR, 00716",20-H Bambu # 8,Ponce,Puerto Rico,716.0,1025.0,
for_sale,70000.0,3.0,2.0,0.09,"57 Calle Pedro Muniz Rivera, Manati, PR, 00674",57 Calle Pedro Muniz Rivera,Manati,Puerto Rico,674.0,2417.0,
for_sale,275000.0,3.0,2.0,1.48,"146 Carr, Ciales, PR, 00638",146 Carr,Ciales,Puerto Rico,638.0,1820.0,
for_sale,110000.0,3.0,1.0,0.1,"Camuy Arriba Ward 119 Pr, Camuy, PR, 00627",Camuy Arriba Ward 119 Pr,Camuy,Puerto Rico,627.0,800.0,
for_sale,135000.0,6.0,3.0,0.07,"114 Ave Francisco M Susoni, Hatillo, PR, 00659",114 Ave Francisco M Susoni,Hatillo,Puerto Rico,659.0,1819.0,
for_sale,319000.0,3.0,3.0,0.26,"Km 10 6 in Calle Palma Sola Carretera # 488, Hatillo, PR, 00659",Km 10 6 in Calle Palma Sola Carretera # 488,Hatillo,Puerto Rico,659.0,3227.0,
for_sale,168100.0,3.0,3.0,0.13,"445 4453, Camuy, PR, 00627",445 4453,Camuy,Puerto Rico,627.0,1300.0,
for_sale,295000.0,5.0,3.0,2.43,"Hacienda Del Cayabo Carr 512 # P14, Juana Diaz, PR, 00795",Hacienda Del Cayabo Carr 512 # P14,Juana Diaz,Puerto Rico,795.0,2625.0,
for_sale,110000.0,3.0,2.0,0.09,"10 Calle E, Manati, PR, 00674",10 Calle E,Manati,Puerto Rico,674.0,951.0,
for_sale,75000.0,3.0,1.0,0.28,"Pr 611 Km # 685, Utuado, PR, 00641",Pr 611 Km # 685,Utuado,Puerto Rico,641.0,781.0,
for_sale,69000.0,3.0,2.0,0.08,"Urb Mirador Azul V-9 Calle Vis # 24, Arecibo, PR, 00612",Urb Mirador Azul V-9 Calle Vis # 24,Arecibo,Puerto Rico,612.0,1050.0,
for_sale,165000.0,5.0,3.0,0.07,"Urbanizacin Villa Nitza # B326, Manati, PR, 00674",Urbanizacin Villa Nitza # B326,Manati,Puerto Rico,674.0,1700.0,
for_sale,80000.0,3.0,1.0,0.07,"A40 Urb Ext, Santa Isabel, PR, 00757",A40 Urb Ext,Santa Isabel,Puerto Rico,757.0,704.0,
for_sale,108000.0,3.0,2.0,,"99 Escorpio Unit 5-202, Vega Baja, PR, 00963",99 Escorpio Unit 5-202,Vega Baja,Puerto Rico,963.0,1120.0,
for_sale,119900.0,,,11.0,"Arecibo Bo Esperanza, Arecibo, PR, 00612",Arecibo Bo Esperanza,Arecibo,Puerto Rico,612.0,,
for_sale,95000.0,2.0,1.0,,"2 Del Norte Development Unit 1, Hatillo, PR, 00612",2 Del Norte Development Unit 1,Hatillo,Puerto Rico,612.0,940.0,
for_sale,15900.0,,,0.15,"Barrio Ceiba 140 A La Carretera Rd # 631, Florida, PR, 00650",Barrio Ceiba 140 A La Carretera Rd # 631,Florida,Puerto Rico,650.0,,
for_sale,50000.0,,,0.2,"Solar 3 Solar En El Bo Santana En Arecibo; A Pasos De La Carretera Lot 2, Arecibo, PR, 00612",Solar 3 Solar En El Bo Santana En Arecibo; A Pasos De La Carretera Lot 2,Arecibo,Puerto Rico,612.0,,
for_sale,50000.0,,,0.2,"Solar 4 Solar En El Bo Santana En Arecibo; A Pasos De La Carretera Lot 2, Arecibo, PR, 00612",Solar 4 Solar En El Bo Santana En Arecibo; A Pasos De La Carretera Lot 2,Arecibo,Puerto Rico,612.0,,
for_sale,40000.0,,,0.33,"Solar 5 Carr 536 Interior, Santa Isabel, PR, 00757",Solar 5 Carr 536 Interior,Santa Isabel,Puerto Rico,757.0,,
for_sale,270000.0,,,6.21,"3 Jardines Arecibo Dev, Arecibo, PR, 00612",3 Jardines Arecibo Dev,Arecibo,Puerto Rico,612.0,,
for_sale,65000.0,,,0.24,"Arecibo Bo Hato Abajo, Arecibo, PR, 00612",Arecibo Bo Hato Abajo,Arecibo,Puerto Rico,612.0,,
for_sale,110000.0,,,2.91,"Tres Cuerdas De Terreno En Bo Buena Vis, Hatillo, PR, 00659",Tres Cuerdas De Terreno En Bo Buena Vis,Hatillo,Puerto Rico,659.0,,
for_sale,150000.0,,,0.97,"Km 13 3 Rd # 113INT, Quebradillas, PR, 00678",Km 13 3 Rd # 113INT,Quebradillas,Puerto Rico,678.0,,
for_sale,55000.0,,,0.21,"Calle De Entrada Hacia Del Norte En Hatillo Plz Lot 493, Hatillo, PR, 00659",Calle De Entrada Hacia Del Norte En Hatillo Plz Lot 493,Hatillo,Puerto Rico,659.0,,
for_sale,82700.0,2.0,2.0,0.03,"Lot 5 Sr 149 Km 11, Ciales, PR",Lot 5 Sr 149 Km 11,Ciales,Puerto Rico,,1111.0,
for_sale,50000.0,,,0.25,"Hatillo Bo Bayaney, Hatillo, PR, 00659",Hatillo Bo Bayaney,Hatillo,Puerto Rico,659.0,,
for_sale,550000.0,,,135.0,"Pr # 605, Utuado, PR, 00641",Pr # 605,Utuado,Puerto Rico,641.0,,
for_sale,90000.0,,,0.55,"Solar 11 Urb Hacienda La Sabana, Camuy, PR, 00627",Solar 11 Urb Hacienda La Sabana,Camuy,Puerto Rico,627.0,,
for_sale,50000.0,,,0.21,"B-5 Green Hls, Hatillo, PR, 00659",B-5 Green Hls,Hatillo,Puerto Rico,659.0,,
for_sale,14000000.0,,,18.5,"493 Detras De Cabrera Auto, Hatillo, PR, 00659",493 Detras De Cabrera Auto,Hatillo,Puerto Rico,659.0,,
for_sale,69900.0,5.0,3.0,0.16,"Carr 457 Km # 26, Isabela, PR, 00662",Carr 457 Km # 26,Isabela,Puerto Rico,662.0,1886.0,
for_sale,225000.0,3.0,3.0,0.72,"2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444, Ponce, PR, 00731",2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444,Ponce,Puerto Rico,731.0,2460.0,
for_sale,55000.0,3.0,1.0,0.07,"N-27 Marginal, Juana Diaz, PR, 00795",N-27 Marginal,Juana Diaz,Puerto Rico,795.0,750.0,
for_sale,49900.0,3.0,2.0,0.27,"Comunidad San Agustn # 230, Barceloneta, PR, 00617",Comunidad San Agustn # 230,Barceloneta,Puerto Rico,617.0,1150.0,
for_sale,79000.0,6.0,3.0,0.09,"Calle 5 Lote Lot 213, Arecibo, PR, 00612",Calle 5 Lote Lot 213,Arecibo,Puerto Rico,612.0,2472.0,
for_sale,67600.0,4.0,1.0,0.8,"9 Jaime L Drew, Ponce, PR, 00731",9 Jaime L Drew,Ponce,Puerto Rico,731.0,921.0,
for_sale,148000.0,5.0,2.0,0.49,"Km 4 5 Sr-651, Arecibo, PR, 00612",Km 4 5 Sr-651,Arecibo,Puerto Rico,612.0,2058.0,
for_sale,132000.0,3.0,1.0,0.74,"3.5 453, Lares, PR, 00669",3.5 453,Lares,Puerto Rico,669.0,2500.0,
for_sale,65000.0,3.0,1.0,0.09,"Carr 635 Km # 80, Arecibo, PR, 00612",Carr 635 Km # 80,Arecibo,Puerto Rico,612.0,1044.0,
for_sale,19900.0,3.0,1.0,0.04,"Barriada Miranda Bo Pueblo # 21, Manati, PR, 00674",Barriada Miranda Bo Pueblo # 21,Manati,Puerto Rico,674.0,595.0,
for_sale,32000.0,3.0,1.0,0.08,"20I Calle B1, Vega Baja, PR, 00693",20I Calle B1,Vega Baja,Puerto Rico,693.0,770.0,
for_sale,175000.0,3.0,2.0,0.1,"G 10 Gaviela, Arecibo, PR, 00613",G 10 Gaviela,Arecibo,Puerto Rico,613.0,1211.0,
for_sale,106700.0,3.0,2.0,0.97,"140 Bo Palmas Carr 140 Km # 194, Utuado, PR, 00641",140 Bo Palmas Carr 140 Km # 194,Utuado,Puerto Rico,641.0,1205.0,
for_sale,210000.0,4.0,3.0,5.05,"Km 18 9 Bo Guaraguao, Ponce, PR, 00730",Km 18 9 Bo Guaraguao,Ponce,Puerto Rico,730.0,1520.0,
for_sale,126600.0,2.0,2.0,0.25,"1417 Calle Cima, Ponce, PR, 00730",1417 Calle Cima,Ponce,Puerto Rico,730.0,1004.0,
for_sale,85000.0,3.0,1.0,0.12,"113 Calle C, Hatillo, PR, 00659",113 Calle C,Hatillo,Puerto Rico,659.0,930.0,
for_sale,119500.0,3.0,2.0,,"1 Cond La Providencia Gdns Unit B202, Ponce, PR, 00728",1 Cond La Providencia Gdns Unit B202,Ponce,Puerto Rico,728.0,907.0,
for_sale,349900.0,6.0,5.0,0.27,"4553 Calle Pedro M Caratini, Ponce, PR, 00717",4553 Calle Pedro M Caratini,Ponce,Puerto Rico,717.0,3953.0,
for_sale,135000.0,3.0,2.0,,"Apart 4-204 Unit 204, Vega Baja, PR, 00693",Apart 4-204 Unit 204,Vega Baja,Puerto Rico,693.0,1158.0,
for_sale,114000.0,3.0,2.0,0.05,"Urbanizacin Paseos De La Sierra Calle Hillcrest # 5016, Ponce, PR, 00731",Urbanizacin Paseos De La Sierra Calle Hillcrest # 5016,Ponce,Puerto Rico,731.0,900.0,
for_sale,55000.0,3.0,2.0,0.09,"21.7 146, Ciales, PR, 00638",21.7 146,Ciales,Puerto Rico,638.0,1092.0,
for_sale,111000.0,3.0,2.0,0.08,"Urbanizacin City Paradise Lot 2, Barceloneta, PR, 00617",Urbanizacin City Paradise Lot 2,Barceloneta,Puerto Rico,617.0,1015.0,
for_sale,114400.0,3.0,2.0,0.09,"Calle 19 K 11 Urbanizacin Isla De Roque, Barceloneta, PR, 00617",Calle 19 K 11 Urbanizacin Isla De Roque,Barceloneta,Puerto Rico,617.0,1105.0,
for_sale,121500.0,4.0,1.0,0.11,"Urbanizacin Villa Del Carmen Calle Sicilia N # 4, Ponce, PR, 00731",Urbanizacin Villa Del Carmen Calle Sicilia N # 4,Ponce,Puerto Rico,731.0,1562.0,
for_sale,550000.0,6.0,3.0,28.17,"Pr, Utuado, PR, 00641",Pr,Utuado,Puerto Rico,641.0,5000.0,
for_sale,225000.0,4.0,3.0,2.23,"Km 18 5 Carr # 146, Ciales, PR, 00638",Km 18 5 Carr # 146,Ciales,Puerto Rico,638.0,3344.0,
for_sale,70000.0,2.0,1.0,0.22,"55 Mameyes Sr 140, Utuado, PR, 00641",55 Mameyes Sr 140,Utuado,Puerto Rico,641.0,845.0,
for_sale,250000.0,8.0,7.0,0.09,"1233 Calle Clarisas, Ponce, PR, 00730",1233 Calle Clarisas,Ponce,Puerto Rico,730.0,4036.0,
for_sale,100000.0,3.0,1.0,4.89,"K M 5 7 Pr # 627, Arecibo, PR, 00612",K M 5 7 Pr # 627,Arecibo,Puerto Rico,612.0,1028.0,
for_sale,367500.0,5.0,3.0,19.44,"Carr 111 Km # 236, Lares, PR, 00669",Carr 111 Km # 236,Lares,Puerto Rico,669.0,3907.0,
for_sale,50000.0,,,0.67,"Km 3 1 Carr # 455, San Sebastian, PR, 00685",Km 3 1 Carr # 455,San Sebastian,Puerto Rico,685.0,,
for_sale,105000.0,3.0,3.0,0.02,"C15 Calle 4, Santa Isabel, PR, 00757",C15 Calle 4,Santa Isabel,Puerto Rico,757.0,1372.0,
for_sale,320000.0,3.0,2.0,5.82,"Carr 155 Km 32 2 Int Gato Ward, Orocovis, PR",Carr 155 Km 32 2 Int Gato Ward,Orocovis,Puerto Rico,,,
for_sale,197000.0,4.0,4.0,0.14,"Carr 129 Emilio Int Km Est # 52, Arecibo, PR, 00612",Carr 129 Emilio Int Km Est # 52,Arecibo,Puerto Rico,612.0,1500.0,
for_sale,300000.0,4.0,3.0,0.15,"J-1 Urb Portofino Calle Aguaviva, Manati, PR, 00674",J-1 Urb Portofino Calle Aguaviva,Manati,Puerto Rico,674.0,568.0,
for_sale,80000.0,3.0,1.0,0.06,"319 Calle # 1, Arecibo, PR, 00612",319 Calle # 1,Arecibo,Puerto Rico,612.0,750.0,
for_sale,59900.0,,,0.34,"Areciibo Bo Hato Abajo, Arecibo, PR, 00612",Areciibo Bo Hato Abajo,Arecibo,Puerto Rico,612.0,,
for_sale,290000.0,,,50.26,"Km 7 1 Carr # 615, Ciales, PR, 00638",Km 7 1 Carr # 615,Ciales,Puerto Rico,638.0,,
for_sale,70000.0,,,0.26,"Lote A Bo Franquez Carr 634 Int Km Hm Lot 49, Morovis, PR, 00687",Lote A Bo Franquez Carr 634 Int Km Hm Lot 49,Morovis,Puerto Rico,687.0,,
for_sale,279000.0,,,18.28,"Km 61 1 Carr # 2, Arecibo, PR, 00652",Km 61 1 Carr # 2,Arecibo,Puerto Rico,652.0,,
for_sale,105000.0,,,1.35,"42266 Calle Arca De Noe, Quebradillas, PR, 00678",42266 Calle Arca De Noe,Quebradillas,Puerto Rico,678.0,,
for_sale,90000.0,,,0.54,"Km 3 4 Carr # 139, Ponce, PR, 00728",Km 3 4 Carr # 139,Ponce,Puerto Rico,728.0,,
for_sale,96000.0,6.0,3.0,0.08,"Urbanizacion Alturas De Vega Baja Dd-8 Bb, Vega Baja, PR, 00693",Urbanizacion Alturas De Vega Baja Dd-8 Bb,Vega Baja,Puerto Rico,693.0,1928.0,
for_sale,174900.0,7.0,4.0,0.11,"Quebradillas Bo Pueblo, Quebradillas, PR, 00678",Quebradillas Bo Pueblo,Quebradillas,Puerto Rico,678.0,2500.0,
for_sale,30000.0,2.0,1.0,0.02,"22 Principal Miranda, Manati, PR, 00674",22 Principal Miranda,Manati,Puerto Rico,674.0,896.0,
for_sale,120000.0,4.0,3.0,2.64,"4489 Sector Baez, Hatillo, PR, 00659",4489 Sector Baez,Hatillo,Puerto Rico,659.0,1578.0,
for_sale,73300.0,3.0,2.0,0.1,"10 Parcela 10 Comunidad Saldana, Fajardo, PR, 00738",10 Parcela 10 Comunidad Saldana,Fajardo,Puerto Rico,738.0,1150.0,
for_sale,105000.0,3.0,2.0,0.12,"Sector Yahuecas Titulo # V84, Adjuntas, PR, 00601",Sector Yahuecas Titulo # V84,Adjuntas,Puerto Rico,601.0,920.0,
for_sale,84900.0,4.0,2.0,0.1,"Arecibo Bo Arenalejos, Arecibo, PR, 00612",Arecibo Bo Arenalejos,Arecibo,Puerto Rico,612.0,,
for_sale,58000.0,2.0,1.0,0.03,"33 Calle 3, Manati, PR, 00674",33 Calle 3,Manati,Puerto Rico,674.0,784.0,
for_sale,75000.0,6.0,3.0,0.08,"H3 Calle 6A, Vega Baja, PR, 00693",H3 Calle 6A,Vega Baja,Puerto Rico,693.0,1900.0,
for_sale,65000.0,3.0,2.0,0.1,"A12 Las Casitas # A, Ciales, PR, 00638",A12 Las Casitas # A,Ciales,Puerto Rico,638.0,1100.0,
for_sale,75000.0,3.0,2.0,0.27,"Carr 651 Sector Mata De Platano, Arecibo, PR, 00612",Carr 651 Sector Mata De Platano,Arecibo,Puerto Rico,612.0,1100.0,
for_sale,94600.0,3.0,1.0,0.08,"W-8 Urb Jardines De Arecibo W-8 Calle # 33, Arecibo, PR, 00612",W-8 Urb Jardines De Arecibo W-8 Calle # 33,Arecibo,Puerto Rico,612.0,1009.0,
for_sale,90000.0,2.0,1.0,0.11,"Comunidad Santa Rosa Calle A # 247, Hatillo, PR, 00659",Comunidad Santa Rosa Calle A # 247,Hatillo,Puerto Rico,659.0,784.0,
for_sale,89000.0,3.0,2.0,,"903 Torre Vis Unit BLDG9, Vega Baja, PR, 00693",903 Torre Vis Unit BLDG9,Vega Baja,Puerto Rico,693.0,1063.0,
for_sale,140000.0,8.0,2.0,0.13,"30 Calle A, Arecibo, PR, 00612",30 Calle A,Arecibo,Puerto Rico,612.0,1500.0,
for_sale,109000.0,3.0,1.0,1.94,"Int Calle Cheo Soto, Camuy, PR, 00627",Int Calle Cheo Soto,Camuy,Puerto Rico,627.0,1400.0,
for_sale,105000.0,3.0,1.0,0.27,"Barrio Cocos Calle 1 # 103, Quebradillas, PR, 00678",Barrio Cocos Calle 1 # 103,Quebradillas,Puerto Rico,678.0,950.0,
for_sale,205000.0,4.0,3.0,0.12,"I-2 Vega Baja Calle Lks # 9, Vega Baja, PR, 00693",I-2 Vega Baja Calle Lks # 9,Vega Baja,Puerto Rico,693.0,1335.0,
for_sale,460000.0,10.0,9.0,1.94,"San Sebastian Bo Aibonito, San Sebastian, PR, 00685",San Sebastian Bo Aibonito,San Sebastian,Puerto Rico,685.0,,
for_sale,125000.0,3.0,1.0,0.17,"162F Calle C, Juana Diaz, PR, 00715",162F Calle C,Juana Diaz,Puerto Rico,715.0,1080.0,
for_sale,198500.0,4.0,2.0,2.91,"Km 39 5 Carr 140 Km 39 5 Bo Mameyes, Utuado, PR, 00641",Km 39 5 Carr 140 Km 39 5 Bo Mameyes,Utuado,Puerto Rico,641.0,1000.0,
for_sale,360000.0,5.0,2.0,0.42,"7 Urb Campo Real En Arecibo, Arecibo, PR, 00612",7 Urb Campo Real En Arecibo,Arecibo,Puerto Rico,612.0,6000.0,
for_sale,145000.0,3.0,2.0,,"Edificio E Paseo De La Reina Unit Apto Apt 1902, Ponce, PR, 00716",Edificio E Paseo De La Reina Unit Apto Apt 1902,Ponce,Puerto Rico,716.0,1235.0,
for_sale,67000.0,3.0,1.0,0.08,"A16 Calle 2, Santa Isabel, PR, 00757",A16 Calle 2,Santa Isabel,Puerto Rico,757.0,683.0,
for_sale,79000.0,3.0,1.0,0.13,"26 Calle E # 3, Arecibo, PR, 00612",26 Calle E # 3,Arecibo,Puerto Rico,612.0,1262.0,
for_sale,115000.0,3.0,1.0,0.07,"Altos D Florida, Florida, PR, 00650",Altos D Florida,Florida,Puerto Rico,650.0,800.0,
for_sale,113500.0,3.0,2.0,0.14,"Sr 140 Km 62 7 Magu, Barceloneta, PR, 00617",Sr 140 Km 62 7 Magu,Barceloneta,Puerto Rico,617.0,955.0,
for_sale,95000.0,3.0,2.0,0.86,"Carr 111 Bo Viv Abajo, Utuado, PR, 00641",Carr 111 Bo Viv Abajo,Utuado,Puerto Rico,641.0,1700.0,
for_sale,125400.0,3.0,2.0,0.21,"A-8 Guayacan, Manati, PR, 00674",A-8 Guayacan,Manati,Puerto Rico,674.0,954.0,
for_sale,90000.0,2.0,2.0,0.09,"Barceloneta-Tiburones Ii, Barceloneta, PR, 00617",Barceloneta-Tiburones Ii,Barceloneta,Puerto Rico,617.0,955.0,
for_sale,132000.0,3.0,2.0,0.25,"85 Solar # D, Arecibo, PR, 00612",85 Solar # D,Arecibo,Puerto Rico,612.0,1000.0,
for_sale,155000.0,3.0,2.0,,"7061 Carr 687 Pr Unit 3-306, Vega Baja, PR, 00693",7061 Carr 687 Pr Unit 3-306,Vega Baja,Puerto Rico,693.0,1133.0,
for_sale,98000.0,3.0,2.0,0.11,"DD-9 Alturas De Vega Baja, Vega Baja, PR, 00693",DD-9 Alturas De Vega Baja,Vega Baja,Puerto Rico,693.0,900.0,
for_sale,75000.0,3.0,1.0,0.18,"52 Comunidad Velazquez, Santa Isabel, PR, 00757",52 Comunidad Velazquez,Santa Isabel,Puerto Rico,757.0,1020.0,
for_sale,138000.0,3.0,2.0,0.25,"12 Urpila, Arecibo, PR, 00612",12 Urpila,Arecibo,Puerto Rico,612.0,1000.0,
for_sale,70000.0,2.0,1.0,0.1,"Calle A, Arecibo, PR, 00612",Calle A,Arecibo,Puerto Rico,612.0,680.0,
for_sale,310000.0,5.0,3.0,0.39,"2745 Urb El Monte, Ponce, PR, 00716",2745 Urb El Monte,Ponce,Puerto Rico,716.0,3100.0,
for_sale,80000.0,1.0,1.0,,"2197 Blvd Luis A Ferre Apt 502, Ponce, PR, 00717",2197 Blvd Luis A Ferre Apt 502,Ponce,Puerto Rico,717.0,800.0,
for_sale,89000.0,,,1.48,"Carr 2 Calle Manantiales 62 4 Unit Km, Arecibo, PR, 00612",Carr 2 Calle Manantiales 62 4 Unit Km,Arecibo,Puerto Rico,612.0,,
for_sale,50000.0,,,0.25,"Lote 2 Bo Membrillo, Camuy, PR, 00627",Lote 2 Bo Membrillo,Camuy,Puerto Rico,627.0,,
for_sale,55000.0,,,0.27,"Lote 5 Bo Membrillo, Camuy, PR, 00627",Lote 5 Bo Membrillo,Camuy,Puerto Rico,627.0,,
for_sale,60000.0,,,1.96,"4 LA Pra, Utuado, PR, 00641",4 LA Pra,Utuado,Puerto Rico,641.0,,
for_sale,79000.0,6.0,2.0,8.42,"Parcela 31 Carr 160 Km Parcel 8, Vega Baja, PR, 00693",Parcela 31 Carr 160 Km Parcel 8,Vega Baja,Puerto Rico,693.0,1170.0,
for_sale,99000.0,3.0,2.0,0.54,"3505 Santa Teresita, Ponce, PR, 00730",3505 Santa Teresita,Ponce,Puerto Rico,730.0,1106.0,
for_sale,59000.0,3.0,2.0,0.18,"54 Calle Celis Aguilera, Santa Isabel, PR, 00757",54 Calle Celis Aguilera,Santa Isabel,Puerto Rico,757.0,1166.0,
for_sale,89000.0,3.0,2.0,1.17,"20.6 Sr 149 Km 20 6 Pesas Ward Ciales Pr, Ciales, PR, 00638",20.6 Sr 149 Km 20 6 Pesas Ward Ciales Pr,Ciales,Puerto Rico,638.0,1000.0,
for_sale,145000.0,4.0,2.0,0.1,"R5 Comunidad El Paraso Calle De Oro R-5 Ponce, Ponce, PR, 00731",R5 Comunidad El Paraso Calle De Oro R-5 Ponce,Ponce,Puerto Rico,731.0,1800.0,
for_sale,63000.0,2.0,1.0,0.37,"B22 LA Lula, Ponce, PR, 00731",B22 LA Lula,Ponce,Puerto Rico,731.0,803.0,
for_sale,84000.0,3.0,1.0,0.83,"D8 Los Maestros, Ponce, PR, 00731",D8 Los Maestros,Ponce,Puerto Rico,731.0,599.0,
for_sale,94000.0,3.0,2.0,0.09,"23 Villa Roca, Morovis, PR, 00687",23 Villa Roca,Morovis,Puerto Rico,687.0,1512.0,
for_sale,85000.0,3.0,2.0,0.08,"D5 Barrio Sabanetas, Ponce, PR, 00728",D5 Barrio Sabanetas,Ponce,Puerto Rico,728.0,1500.0,
for_sale,220000.0,6.0,3.0,0.45,"Carr 681 Calle Los Feos 6 9 Int Unit Km, Arecibo, PR, 00612",Carr 681 Calle Los Feos 6 9 Int Unit Km,Arecibo,Puerto Rico,612.0,2900.0,
for_sale,189000.0,3.0,1.0,2.0,"4C Calle Girasoles, Coamo, PR, 00769",4C Calle Girasoles,Coamo,Puerto Rico,769.0,1213.0,
for_sale,69900.0,3.0,3.0,0.23,"Carreteras 141 Km 17 7 Barrio Mameyes, Utuado, PR, 00641",Carreteras 141 Km 17 7 Barrio Mameyes,Utuado,Puerto Rico,641.0,1326.0,
for_sale,134900.0,,,0.25,"Arecibo Barrio Arenalejos, Arecibo, PR, 00612",Arecibo Barrio Arenalejos,Arecibo,Puerto Rico,612.0,1856.0,
for_sale,110000.0,3.0,1.0,0.05,"4036 Calle Santa Catalina, Ponce, PR, 00730",4036 Calle Santa Catalina,Ponce,Puerto Rico,730.0,900.0,
for_sale,80000.0,4.0,2.0,0.08,"Km 78 9 Carr # 135, Adjuntas, PR, 00601",Km 78 9 Carr # 135,Adjuntas,Puerto Rico,601.0,1527.0,
for_sale,115000.0,3.0,2.0,,"17 Estancias Del Madrigal Apt 326, Ponce, PR, 00716",17 Estancias Del Madrigal Apt 326,Ponce,Puerto Rico,716.0,1148.0,
for_sale,130000.0,4.0,2.0,0.23,"Bo Palma Gorda Carr # 493, Hatillo, PR, 00659",Bo Palma Gorda Carr # 493,Hatillo,Puerto Rico,659.0,1384.0,
for_sale,380000.0,3.0,3.0,0.31,"9 A, Ponce, PR, 00731",9 A,Ponce,Puerto Rico,731.0,3806.0,
for_sale,219900.0,4.0,2.0,2.06,"Km 4 Carr # 111, Utuado, PR, 00641",Km 4 Carr # 111,Utuado,Puerto Rico,641.0,1100.0,
for_sale,189000.0,6.0,3.0,0.18,"1 Signecia Sena Ramos, Vega Baja, PR, 00693",1 Signecia Sena Ramos,Vega Baja,Puerto Rico,693.0,2371.0,
for_sale,99000.0,13.0,4.0,0.2,"210 Bda Los Pinos, Utuado, PR, 00641",210 Bda Los Pinos,Utuado,Puerto Rico,641.0,600.0,
for_sale,239000.0,7.0,3.0,0.31,"682 Sabana, Arecibo, PR, 00612",682 Sabana,Arecibo,Puerto Rico,612.0,2715.0,
for_sale,168000.0,4.0,3.0,0.25,"Km 5 0 Int Carr 129 Lot 2, Arecibo, PR, 00612",Km 5 0 Int Carr 129 Lot 2,Arecibo,Puerto Rico,612.0,1600.0,
for_sale,98000.0,3.0,1.0,1.16,"Km Hm 7 2 Carretera # 615, Ciales, PR, 00638",Km Hm 7 2 Carretera # 615,Ciales,Puerto Rico,638.0,1100.0,
for_sale,1200000.0,4.0,4.0,1.11,"Carr 155 Km # 343, Orocovis, PR, 00720",Carr 155 Km # 343,Orocovis,Puerto Rico,720.0,7336.0,
